pov_ratio_guarantee,phase_out_rate,cost_b,adult_reach,spmu_reach,child_reach,gini,poverty_rate,deep_poverty_rate,child_poverty_rate,child_deep_poverty_rate,adult_poverty_rate,adult_deep_poverty_rate,poverty_gap,squared_poverty_gap,deep_poverty_gap
0.28,0.99,0.6314688443617903,207219.96333333332,156536.37666666665,40921.933333333334,0.48469022202251016,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5896520507.428087,74602890279279.84,881730390.0399578
0.28,1.0,0.6294411858699794,207219.96333333332,156536.37666666665,40921.933333333334,0.484702166578434,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,5898548165.919899,74678603252988.69,883758048.5317687
0.29000000000000004,0.0,24.95980569424443,6660054.133333334,3712855.166666667,1739910.1600000001,0.45025840693774316,0.09442508273074851,0.024486536626896965,0.0945464927530128,0.01618819598516895,0.09439336489076786,0.026654442007938834,2877720545.283222,33887726181065.13,506254243.98092735
0.29000000000000004,0.01,22.62478715480671,6645076.283333333,3700660.533333333,1739910.1600000001,0.44996292808244176,0.0949163772794577,0.024486536626896965,0.0945464927530128,0.01618819598516895,0.09501300800237739,0.026654442007938834,2910630912.528555,34179282275673.273,507250567.3874159
0.29000000000000004,0.02,20.421569154330726,6574243.609999999,3664159.376666667,1726987.1866666665,0.449940257586522,0.09680285553658274,0.024610562550930973,0.0980815986498981,0.01618819598516895,0.09646878946289245,0.026810869164907287,2944254111.199099,34481057827210.773,508256881.78377104
0.29000000000000004,0.03,18.389875692927,6447737.59,3596720.276666667,1713227.4333333333,0.4502673566445376,0.09915640760453899,0.02493339924070344,0.09991104943027632,0.017291170558676048,0.09895926071151451,0.026929898227453848,2979120001.698041,34793509913706.047,509304082.57037777
0.29000000000000004,0.04,16.551159030442108,6255628.74,3486902.91,1680044.5266666666,0.4509530788205948,0.10117341260698248,0.025395607554661956,0.10211597745177063,0.018163127457109622,0.10092717164300925,0.02728506150680737,3015355318.710263,35117181512574.703,510420642.103757
0.29000000000000004,0.05,14.897215525458295,6030244.0633333335,3358935.1933333334,1645377.29,0.4519402654293498,0.10477192155429513,0.025395607554661956,0.10992542281608378,0.018163127457109622,0.10342559177597074,0.02728506150680737,3053255020.222801,35452639154920.164,511596173.30513626
0.29000000000000004,0.06,13.417974109351139,5769173.303333333,3210015.1033333335,1613703.3166666667,0.45316156191755824,0.1064958106282236,0.025395607554661956,0.11167798840065779,0.018163127457109622,0.10514198923628368,0.02728506150680737,3092629986.3601856,35800720046881.04,512771704.5065154
0.29000000000000004,0.07,12.090497271755925,5507255.586666667,3063689.5566666666,1574985.5066666668,0.4545443115731514,0.10936079106063248,0.025395607554661956,0.11345360115221885,0.018163127457109622,0.1082915622347494,0.02728506150680737,3133837605.356571,36162061281690.125,513947235.70789456
0.29000000000000004,0.08,10.918615709814866,5183948.286666667,2870426.1566666663,1517478.2866666666,0.4560332533173473,0.1106659200211648,0.025395607554661956,0.1139140042341803,0.018163127457109622,0.10981737215509318,0.02728506150680737,3176396999.5684967,36537372708725.28,515122766.9092738
0.29000000000000004,0.09,9.897851655373275,4882123.936666667,2693563.26,1471525.3566666667,0.4575666812391439,0.111942696083397,0.02582847645819041,0.11541784816445157,0.018584126205688688,0.11103482772492379,0.027721031436661395,3219997550.2452903,36927042736882.11,516369464.6571536
0.29000000000000004,0.1,8.992948585413405,4591517.26,2522835.036666667,1423115.8733333335,0.45909638118234714,0.11496464226239997,0.02582847645819041,0.11812876016540991,0.018584126205688688,0.11413803022942395,0.027721031436661395,3265211276.159807,37331559054311.65,517616431.75641674
0.29000000000000004,0.11,8.182270498633084,4349941.973333334,2383238.1799999997,1378800.27,0.4606020306213004,0.1186865973693774,0.025931763802005497,0.12378986088952239,0.018584126205688688,0.11735339198243953,0.02785130214957612,3312250832.1776986,37751666662975.125,518881861.59647995
0.29000000000000004,0.12,7.452330129966779,4072465.27,2247262.1933333334,1332375.29,0.4620694426686995,0.12044060998405325,0.025931763802005497,0.12563811149115117,0.018584126205688688,0.1190827853331162,0.02785130214957612,3361274384.4476867,38188306675752.484,520161867.2845432
0.29000000000000004,0.13,6.803961066292151,3796378.5233333334,2111425.12,1268839.38,0.46350059502713625,0.12472567938947525,0.026012766924110833,0.1326411033391134,0.018584126205688688,0.12265780932791617,0.027953466984832913,3412373924.9349127,38642368164748.59,521459448.3073064
0.29000000000000004,0.14,6.226933239491747,3571312.6233333335,1993404.4533333334,1211422.0366666666,0.46488246465794875,0.1287056435297038,0.026012766924110833,0.1370179519307288,0.018584126205688688,0.12653408913232855,0.027953466984832913,3466119875.0705624,39114931212573.14,522765316.88626957
0.29000000000000004,0.15,5.705474185162207,3377634.7299999995,1897524.3266666667,1165788.4433333334,0.46621437506844327,0.1348379787239794,0.026012766924110833,0.14707089818936397,0.018584126205688688,0.13164218174723144,0.027953466984832913,3523307214.1073475,39607426820336.72,524071185.4652328
0.29000000000000004,0.16,5.228793109013909,3169253.4566666665,1792531.2966666666,1127569.7000000002,0.46749550706808957,0.13928567937626884,0.026012766924110833,0.14962430397364115,0.018584126205688688,0.1365847586904499,0.027953466984832913,3583871180.0789003,40121711586498.07,525377054.044196
0.29000000000000004,0.17,4.793183649412082,3013842.6533333333,1718153.2733333332,1066481.6800000002,0.46872579731244884,0.14314649340684024,0.026574974869496355,0.15637984434782537,0.018584126205688688,0.13968933806063555,0.028662549309409015,3647663784.132944,40659508948451.55,526743077.3106437
0.29000000000000004,0.18,4.391978393041176,2865783.816666667,1637235.31,1025035.0133333334,0.4699113554351222,0.1461041174870264,0.027534355138100097,0.15976398842723386,0.020090694414551462,0.14253553564709762,0.029478979109799422,3713831962.373602,41222282154294.14,528302556.58438504
0.29000000000000004,0.19,4.025497120520025,2694445.62,1548363.5266666666,950171.1599999999,0.47103705552803043,0.14908801588524848,0.027534355138100097,0.1607682663339353,0.020090694414551462,0.14603660128408164,0.029478979109799422,3782144117.8267035,41811187846946.516,529949982.1889042
0.29000000000000004,0.2,3.69085509070411,2548756.21,1462181.9733333334,891151.23,0.4721058186157242,0.15360920454833296,0.028309874307687933,0.16768555835472942,0.02127595101423704,0.1499318183720068,0.030147456158814805,3853179695.3659797,42427376715045.484,531666771.0642472
0.29000000000000004,0.21,3.386889182321135,2385049.05,1373486.89,845536.8766666667,0.4731089532504497,0.15669837680675094,0.028387710749665698,0.16972397011579032,0.02127595101423704,0.15329549723780023,0.030245627032541036,3926603550.1084995,43072326920529.65,533457661.45746636
0.29000000000000004,0.22,3.1135183223611547,2242593.1799999997,1295634.4366666665,781263.2133333334,0.47403954338922627,0.16259251971867905,0.028387710749665698,0.17574801869846732,0.02127595101423704,0.15915570285855132,0.030245627032541036,4003716645.9245777,43747431094632.484,535271108.75568557
0.29000000000000004,0.23,2.866900546294296,2085433.626666667,1202416.3766666667,711953.4066666667,0.4749053671120306,0.16696222559498433,0.028387710749665698,0.17909317417477078,0.02127595101423704,0.16379306806835567,0.030245627032541036,4084214284.599173,44454627987489.74,537084556.0539048
0.29000000000000004,0.24,2.6462154798744066,1952506.47,1126778.71,661606.5666666667,0.4757020114318744,0.1713958698383166,0.028620720867127754,0.18523882865308403,0.021806855820647657,0.16777945708789632,0.03040081345885357,4168895781.0281305,45195743246912.43,538949846.220124
0.29000000000000004,0.25,2.4489140993237095,1787204.0566666666,1036199.0,610758.8266666667,0.4764291194913227,0.17760862839032832,0.0295408275560892,0.19415796732861193,0.023519566857022854,0.17328518560990272,0.031113855711202825,4256986958.544213,45972631938491.95,540903748.1097043
0.29000000000000004,0.26,2.276125269006694,1647301.4533333334,953771.97,559150.68,0.4770808751939611,0.18342969678528254,0.0295408275560892,0.2030071675271632,0.023519566857022854,0.17831516774858644,0.031113855711202825,4349746138.129215,46787727541229.71,542931406.6015153
0.29000000000000004,0.27,2.124927674061378,1523679.3900000001,876535.41,497197.61,0.4776647750424883,0.18756740881828704,0.029820395807968216,0.20885333527795483,0.023519566857022854,0.18200655315994826,0.03146645995229748,4446681893.359066,47643601080857.25,545010213.5802603
0.29000000000000004,0.28,1.9908356835755519,1417945.1333333333,817951.6799999999,460938.7633333333,0.47819212632284863,0.19559269729721168,0.029820395807968216,0.22594663929851028,0.023519566857022854,0.1876628620395998,0.03146645995229748,4548882839.360706,48542914768615.19,547111736.9926513
0.29000000000000004,0.29,1.8733881251028872,1285708.19,751267.7566666666,409106.2766666667,0.4786654506734659,0.20176448464331728,0.030267279453610126,0.23513069011946378,0.025119205005389472,0.19304770866126691,0.031612191500505524,4655393785.683251,49488502585338.055,549281598.9428425
0.29000000000000004,0.3,1.7701776573141321,1202078.183333333,702115.9766666667,362563.1,0.47909401559823567,0.20176448464331728,0.030873422506389643,0.23513069011946378,0.026303329362706858,0.19304770866126691,0.0320673394526563,4758604253.472007,50477542517553.69,551499443.8104335
0.29000000000000004,0.31,1.678305768979066,1117942.6800000002,654769.23,322298.92,0.4794845084922243,0.20176448464331728,0.03097769318771803,0.23513069011946378,0.026303329362706858,0.19304770866126691,0.03219885039573052,4850476141.807074,51486283944912.78,553823304.0496246
0.29000000000000004,0.32,1.5961269847958528,1053526.7166666668,618745.1133333334,304350.14666666667,0.4798401676343999,0.20176448464331728,0.031535987624404536,0.23513069011946378,0.027181127558907982,0.19304770866126691,0.03267367586561759,4932654925.990286,52496013401984.52,556215414.0170157
0.29000000000000004,0.33,1.522600181816465,979693.8533333333,582957.6266666667,284170.9633333334,0.4801627853982204,0.20176448464331728,0.03188213909582301,0.23513069011946378,0.027828940700401827,0.19304770866126691,0.032941019538459806,5006181728.969675,53492595488798.74,558765672.6216556
0.29000000000000004,0.34,1.455408996975683,924777.0166666666,557368.7899999999,267510.10333333333,0.48046205947746806,0.20176448464331728,0.03219887377553011,0.23513069011946378,0.027828940700401827,0.19304770866126691,0.033340499774916744,5073372913.810455,54472228102989.14,561428812.3959876
0.29000000000000004,0.35000000000000003,1.3947166856748738,853254.5566666666,522085.39,242289.68999999997,0.4807374698675743,0.20176448464331728,0.03219887377553011,0.23513069011946378,0.027828940700401827,0.19304770866126691,0.033340499774916744,5134065225.111265,55416975606634.836,564149062.0804195
0.29000000000000004,0.36,1.3420058706214266,793097.7966666666,486513.05333333334,218599.02666666667,0.4809822801909724,0.20176448464331728,0.03232904139233786,0.23513069011946378,0.027828940700401827,0.19304770866126691,0.03350467311516947,5186776040.164713,56299275033953.08,566880048.985585
0.29000000000000004,0.37,1.2946481526138969,752605.1366666667,463589.44666666666,201483.25666666665,0.48120532128389276,0.20176448464331728,0.03232904139233786,0.23513069011946378,0.027828940700401827,0.19304770866126691,0.03350467311516947,5234133758.172241,57139876367806.02,569657068.1710836
0.29000000000000004,0.38,1.2513144943458743,721227.6666666667,445586.96,197399.07333333333,0.48141132472637244,0.20176448464331728,0.03310897407275011,0.23513069011946378,0.0303978990118279,0.19304770866126691,0.033817230634721966,5277467416.440265,57948801324474.94,572558919.9509046
0.29000000000000004,0.39,1.2114010106871114,679321.1533333333,422548.69333333336,183287.46333333335,0.48160210701470396,0.20176448464331728,0.03384968436421386,0.23513069011946378,0.0303978990118279,0.19304770866126691,0.03475144826650658,5317380900.099028,58729880996437.27,575649744.7186034
0.29000000000000004,0.4,1.175435248856169,642487.36,401727.41333333333,170653.17,0.48177647543103475,0.20176448464331728,0.03410075924100516,0.23513069011946378,0.0303978990118279,0.19304770866126691,0.03506811536226552,5353346661.92997,59462581268473.35,578820347.5848713
0.29000000000000004,0.41000000000000003,1.1422699084808179,625439.9900000001,389532.30333333334,163752.59666666668,0.48193866499932686,0.20176448464331728,0.03449518790176699,0.23513069011946378,0.030749085726740434,0.19304770866126691,0.035473840793205966,5386512002.305321,60163233303722.516,582134426.6632336
0.29000000000000004,0.42,1.112158117329556,581387.3200000001,365384.48333333334,149119.94,0.48208704849055345,0.20176448464331728,0.034802142777997404,0.23513069011946378,0.030749085726740434,0.19304770866126691,0.03586098629508636,5416623793.456583,60824877966847.44,585570363.7645437
0.29000000000000004,0.43,1.0853182112382327,560255.4433333334,353138.62,133117.1433333333,0.4822216056265797,0.20176448464331728,0.03544081930240332,0.23513069011946378,0.030749085726740434,0.19304770866126691,0.03666651428218621,5443463699.547906,61432142211257.75,589160200.743589
0.29000000000000004,0.44,1.059746287671864,547080.7100000001,347100.49333333335,133117.1433333333,0.4823504384277074,0.20176448464331728,0.03562484230686936,0.23513069011946378,0.030749085726740434,0.19304770866126691,0.03689861249576229,5469035623.114275,62025051181035.13,592855515.7403134
0.29000000000000004,0.45,1.0353602904437613,533407.3366666667,337839.51,129207.21666666667,0.4824736105613036,0.20176448464331728,0.037019357361649234,0.23513069011946378,0.03167746891023385,0.19304770866126691,0.03841490247346538,5493421620.342378,62605670575563.17,596761293.691181
0.29000000000000004,0.46,1.0123465579438824,520101.3066666667,329655.9066666666,128225.10333333333,0.48259045009406115,0.20176448464331728,0.037019357361649234,0.23513069011946378,0.03167746891023385,0.19304770866126691,0.03841490247346538,5516435352.842257,63166408501616.9,600887099.6894485
0.29000000000000004,0.47000000000000003,0.990554761027388,502795.4766666667,319334.24333333335,121472.17,0.4827015001482256,0.20176448464331728,0.03779779479761027,0.23513069011946378,0.03167746891023385,0.19304770866126691,0.03939670330207125,5538227149.758751,63709710654804.375,605154574.0229084
0.29000000000000004,0.48,0.9705283675039875,481610.6166666667,306166.69333333336,112480.58333333334,0.4828045109978884,0.20176448464331728,0.03832562402543038,0.23513069011946378,0.0325127170167606,0.19304770866126691,0.03984422068561365,5558253543.282152,64217671154680.414,609662014.6308633
0.29000000000000004,0.49,0.9520831378607152,466344.25,299708.31,107968.13666666666,0.48290004062000574,0.20176448464331728,0.039565086833813566,0.23513069011946378,0.03293243025835311,0.19304770866126691,0.04129783950104429,5576698772.925424,64695508300313.75,614450319.7280922
